-0.939129,0.866065,-0.0668838,0.0817428,0.986122,0.97475,1.1639,1.26909,0.30741,0.268211,0.527919,0.554095,0.188265,0.517137,0.326466,0.771666,-0.0302318,0.578792,0.818949,0.412873,1.39369,0.720816,0.623607,0.251086,
1.28839,0.709573,0.462395,0.573978,0.861099,0.124056,1.07991,0.505875,0.271318,1.00232,0.684245,0.926548,0.714099,0.278558,1.09674,0.709521,0.646832,0.933621,0.543145,0.566987,-0.521976,0.513616,0.577714,0.492503,
-0.566953,0.133421,0.350149,0.519826,0.51463,1.31226,0.88757,0.261497,0.745452,0.530155,1.20695,0.586028,0.491915,0.660941,0.784824,0.376019,0.549941,0.346687,0.52943,0.409617,0.824657,0.146146,-0.170037,1.31183,
0.21886,0.46606,0.458037,0.00873735,1.14806,0.599122,0.297733,0.963307,0.999161,0.730725,0.514717,0.604922,0.610197,0.451992,0.974769,-0.0386798,0.933463,0.78154,0.894523,0.502665,0.336163,0.862268,0.251299,1.0211,
-13.2457,16.6811,4.77977,-9.09877,-0.257265,
-0.389495,0.00327112,-0.188162,0.476893,
0.0351737,0.260811,0.0410257,0.419558,
