0.29058,0.494461,0.479719,0.235565,0.612225,0.817122,0.438952,0.499183,0.124244,0.236732,0.188285,0.285821,-0.271345,0.934165,0.400285,0.414431,0.112815,1.05455,0.21162,0.514079,0.530331,0.594408,0.626961,0.806994,0.431201,0.276576,1.36315,0.814635,
0.505262,0.0500656,0.112011,0.293031,0.788318,0.515245,0.152465,0.234543,0.487363,0.259839,0.65996,0.767983,0.28943,1.6575,0.693012,0.506594,1.01608,0.310921,-0.108025,0.135438,0.190074,0.368019,0.515814,0.7898,0.591053,0.917665,0.249554,0.907178,
0.50993,-0.0982671,0.371297,0.481377,0.454926,0.139219,0.6559,0.460755,0.826514,0.492092,0.535501,0.555009,-0.0947058,1.35994,-0.434984,-0.335244,0.0794344,0.824794,0.435045,0.232754,0.141301,0.692751,0.150312,0.413094,-0.391382,1.18237,-0.0243171,1.24777,
0.580101,0.600531,0.542979,0.0912882,0.968779,0.702334,0.558088,0.406884,1.00159,0.509574,0.610356,0.898701,0.861303,0.165251,0.277674,0.526318,0.424182,0.339942,-0.00667805,0.960139,0.147977,0.146809,0.179534,0.314343,0.829076,1.0311,0.96384,1.09091,
1.28025,0.965996,0.5435,0.191132,-1.631,0.302927,-0.0401009,3.12071,-0.107581,-0.55761,
-0.227608,0.309424,0.190023,0.793663,
-0.0714187,0.114262,0.0482055,0.345958,
